Tweet ID,User,Content,Posted At (EST),Posted Date,Posted Time,Imported At (EST),Imported Date,Imported Time
2071786000020332751,elonmusk,"RT @FedSoc: One vote stood between America and independence. The man who had to cast it was 80 miles away, battling cancer, as a violent th…","6/29/2026, 10:40:48 PM",6/29/2026,10:40:48 PM,"6/29/2026, 10:45:30 PM",6/29/2026,10:45:30 PM
2071785727860342961,elonmusk,Exactly https://t.co/hQXUpZJKkz,"6/29/2026, 10:39:44 PM",6/29/2026,10:39:44 PM,"6/29/2026, 10:40:28 PM",6/29/2026,10:40:28 PM
2071784267172983076,elonmusk,Try it out https://t.co/FstK4iWRX1,"6/29/2026, 10:33:55 PM",6/29/2026,10:33:55 PM,"6/29/2026, 10:35:35 PM",6/29/2026,10:35:35 PM
2071783708617523659,elonmusk,"RT @ndstudio: Today, we are releasing Rampart: a 14.7MB machine learning model designed to protect citizens’ privacy by redacting personal…","6/29/2026, 10:31:42 PM",6/29/2026,10:31:42 PM,"6/29/2026, 10:35:35 PM",6/29/2026,10:35:35 PM
2071762302068740115,elonmusk,"RT @PeterDiamandis: Alibaba allegedly ran 28.8 million fraudulent API exchanges across 25,000 fake accounts to steal Claude's intelligence.…","6/29/2026, 9:06:38 PM",6/29/2026,9:06:38 PM,"6/29/2026, 9:10:38 PM",6/29/2026,9:10:38 PM
2071673460779041155,elonmusk,"Deaths in Africa DECREASED after USAID funding was cut, because they’re no longer able to push for violent revolution to install leftist regimes! https://t.co/2cA5UXwJyd","6/29/2026, 3:13:37 PM",6/29/2026,3:13:37 PM,"6/29/2026, 3:15:35 PM",6/29/2026,3:15:35 PM
2071672263246508507,elonmusk,RT @milichab: Try SpaceXAI Voice models in the Vercel AI Gateway,"6/29/2026, 3:08:52 PM",6/29/2026,3:08:52 PM,"6/29/2026, 3:10:29 PM",6/29/2026,3:10:29 PM
2071670822519853343,elonmusk,"RT @NASAAdmin: As we celebrate America's 250th birthday with @Freedom250, we're reminded that our nation's story has always been defined by…","6/29/2026, 3:03:08 PM",6/29/2026,3:03:08 PM,"6/29/2026, 3:05:24 PM",6/29/2026,3:05:24 PM
2071654176677883992,elonmusk,"RT @C_3C_3: USAID had 64 years and $2 trillion to end world hunger.

The Left is acting like all they needed was 1 more year.

By ending US…","6/29/2026, 1:56:59 PM",6/29/2026,1:56:59 PM,"6/29/2026, 2:00:37 PM",6/29/2026,2:00:37 PM
2071652486209843689,elonmusk,"RT @ericzakariasson: i've been using cursor mobile on the go for the last weeks, and having access to all cloud agents from everywhere is r…","6/29/2026, 1:50:16 PM",6/29/2026,1:50:16 PM,"6/29/2026, 1:50:48 PM",6/29/2026,1:50:48 PM
2071652181854343349,elonmusk,"It’s total bullshit!

Deaths in Africa DECREASED after cutting USAID funding, which they were using to push for violent overthrow of governments!! https://t.co/ab9imyg2ID","6/29/2026, 1:49:04 PM",6/29/2026,1:49:04 PM,"6/29/2026, 1:50:48 PM",6/29/2026,1:50:48 PM
2071651728202543557,elonmusk,"I love optimizing machines 

It’s like a beautiful puzzle

That also achieves true usefulness","6/29/2026, 1:47:16 PM",6/29/2026,1:47:16 PM,"6/29/2026, 1:50:48 PM",6/29/2026,1:50:48 PM
2071650759330906253,elonmusk,Cursor for iOS! https://t.co/gBQds0pkq8,"6/29/2026, 1:43:25 PM",6/29/2026,1:43:25 PM,"6/29/2026, 1:45:39 PM",6/29/2026,1:45:39 PM
2071633913277993044,elonmusk,RT @KatieMiller: But Democrats told me Elon didn’t do philanthropy… https://t.co/UFt7xGZ741,"6/29/2026, 12:36:28 PM",6/29/2026,12:36:28 PM,"6/29/2026, 12:40:39 PM",6/29/2026,12:40:39 PM
2071628026496893309,elonmusk,"RT @Jaaneek: If you are building harnesses or AI tools and would like help adding grok in there hit me up

More powerful models are coming…","6/29/2026, 12:13:05 PM",6/29/2026,12:13:05 PM,"6/29/2026, 12:15:27 PM",6/29/2026,12:15:27 PM
2071626804998091150,elonmusk,RT @techdevnotes: xAI has added Build page to xAI Console https://t.co/lyIzo12hKg,"6/29/2026, 12:08:13 PM",6/29/2026,12:08:13 PM,"6/29/2026, 12:10:43 PM",6/29/2026,12:10:43 PM
2071626384024236434,elonmusk,"RT @SenEricSchmitt: Justice Alito's dissent lays it out plain as day.

This opinion opens the door to more fraud and it is not difficult to…","6/29/2026, 12:06:33 PM",6/29/2026,12:06:33 PM,"6/29/2026, 12:10:43 PM",6/29/2026,12:10:43 PM
2071623241668444308,elonmusk,True https://t.co/f2fpcoagPA,"6/29/2026, 11:54:04 AM",6/29/2026,11:54:04 AM,"6/29/2026, 11:55:25 AM",6/29/2026,11:55:25 AM
2071615220326220158,elonmusk,"The hard truth is that USAID, with its constant support of often violent leftist regime change, caused a lot of death! https://t.co/85QrVUuxS4","6/29/2026, 11:22:11 AM",6/29/2026,11:22:11 AM,"6/29/2026, 11:25:21 AM",6/29/2026,11:25:21 AM
2071613438019666143,elonmusk,Yup https://t.co/ee3LZcdVq3,"6/29/2026, 11:15:06 AM",6/29/2026,11:15:06 AM,"6/29/2026, 11:15:18 AM",6/29/2026,11:15:18 AM
2071612046894936136,elonmusk,Correct https://t.co/XCyslFjNlU,"6/29/2026, 11:09:35 AM",6/29/2026,11:09:35 AM,"6/29/2026, 11:10:29 AM",6/29/2026,11:10:29 AM
2071611399160139797,elonmusk,"RT @ZubyMusic: I'm from the UK... 

And besides that, more Europeans die from heat every year than Americans die from guns, even including…","6/29/2026, 11:07:00 AM",6/29/2026,11:07:00 AM,"6/29/2026, 11:10:29 AM",6/29/2026,11:10:29 AM
2071611371679105154,elonmusk,"RT @SawyerMerritt: Think about this, the 7+ year old Teslas with AI3 that are now getting FSD V14 Lite have a more capable self-driving sys…","6/29/2026, 11:06:54 AM",6/29/2026,11:06:54 AM,"6/29/2026, 11:10:29 AM",6/29/2026,11:10:29 AM
2071611309586542870,elonmusk,"RT @XFreeze: SpaceX has now completed its 60th dedicated Starlink launch of 2026, putting nearly 1,600 new Starlink satellites into orbit t…","6/29/2026, 11:06:39 AM",6/29/2026,11:06:39 AM,"6/29/2026, 11:10:29 AM",6/29/2026,11:10:29 AM
2071610414610207019,elonmusk,"RT @PalmerLuckey: At least 1,200 people died of heatstroke in France last Wednesday, mostly elderly people indoors.

Even crazier, about 70…","6/29/2026, 11:03:06 AM",6/29/2026,11:03:06 AM,"6/29/2026, 11:05:22 AM",6/29/2026,11:05:22 AM
2071609058902073803,elonmusk,"RT @NiohBerg: This is Linton-on-Ouse in England. 
Population 1200.

The British state is planning to dump 3,750 migrants into this village…","6/29/2026, 10:57:42 AM",6/29/2026,10:57:42 AM,"6/29/2026, 11:00:31 AM",6/29/2026,11:00:31 AM
2071606213456859284,elonmusk,"RT @Tesla_AI: v14 Lite Release Notes:

– Distilled the intelligence from HW4 V14 into HW3. This allows HW3 to directly learn how to handle…","6/29/2026, 10:46:24 AM",6/29/2026,10:46:24 AM,"6/29/2026, 10:50:22 AM",6/29/2026,10:50:22 AM
2071606142753542409,elonmusk,Interesting https://t.co/HHh8RcM3gI,"6/29/2026, 10:46:07 AM",6/29/2026,10:46:07 AM,"6/29/2026, 10:50:22 AM",6/29/2026,10:50:22 AM
2071571960895537553,elonmusk,RT @SpaceX: Falcon 9’s first stage has landed on the A Shortfall of Gravitas droneship https://t.co/FDxKX75ROE,"6/29/2026, 8:30:18 AM",6/29/2026,8:30:18 AM,"6/29/2026, 8:30:34 AM",6/29/2026,8:30:34 AM
2071571936241475706,elonmusk,"There are no American flags, but there are flags of many other countries. 

Those whose loyalty is to another country over America are, by definition, traitors and must be expelled immediately. https://t.co/pCVNfnMMVR","6/29/2026, 8:30:12 AM",6/29/2026,8:30:12 AM,"6/29/2026, 8:30:34 AM",6/29/2026,8:30:34 AM
2071570292032352744,elonmusk,RT @ScrwyL: @C_3C_3 Originally USAID was a slush fund invented in 1964 during the cold war under the Johnson Doctrine. An election fund to…,"6/29/2026, 8:23:40 AM",6/29/2026,8:23:40 AM,"6/29/2026, 8:25:30 AM",6/29/2026,8:25:30 AM
2071570106983862753,elonmusk,"RT @AmyMek: 🚨ANOTHER CITY FALLS: DOWNTOWN CHICAGO SEIZED FOR ISLAM

While our leaders obsess over Europe’s slow death, Chicago is being cap…","6/29/2026, 8:22:56 AM",6/29/2026,8:22:56 AM,"6/29/2026, 8:25:30 AM",6/29/2026,8:25:30 AM
2071550940637733355,elonmusk,Oppressive &amp; irrational government rules only make things worse https://t.co/RJmnUtYTaZ,"6/29/2026, 7:06:46 AM",6/29/2026,7:06:46 AM,"6/29/2026, 7:10:33 AM",6/29/2026,7:10:33 AM
2071550422079177070,elonmusk,Starlink New Zealand https://t.co/rjLEdTOlxG,"6/29/2026, 7:04:42 AM",6/29/2026,7:04:42 AM,"6/29/2026, 7:05:39 AM",6/29/2026,7:05:39 AM
2071550305167147311,elonmusk,"RT @OldeWorldOrder: @HouseGOP Time to invoke the Communist Control Act.

Marxism is an enemy ideology, and it needs to be treated as such.","6/29/2026, 7:04:14 AM",6/29/2026,7:04:14 AM,"6/29/2026, 7:05:39 AM",6/29/2026,7:05:39 AM
2071550216856011213,elonmusk,For a US official to fly the flag of another country after having sworn an oath of citizenship that requires sole loyalty to America is nothing but treason! https://t.co/BJ3ZruLmly,"6/29/2026, 7:03:53 AM",6/29/2026,7:03:53 AM,"6/29/2026, 7:05:39 AM",6/29/2026,7:05:39 AM
2071549262882562125,elonmusk,RT @BillAckman: Well said,"6/29/2026, 7:00:06 AM",6/29/2026,7:00:06 AM,"6/29/2026, 7:00:29 AM",6/29/2026,7:00:29 AM
2071548954441929210,elonmusk,"RT @BLKMDL3: Really impressive first few drives with FSD v14 lite!

Big leap in capability and feature set from v12.6.4, it’s tuned for saf…","6/29/2026, 6:58:52 AM",6/29/2026,6:58:52 AM,"6/29/2026, 7:00:29 AM",6/29/2026,7:00:29 AM
2071548670915318187,elonmusk,"RT @WallStreetMav: Feminism was created to dismantle the family, not to liberate women. https://t.co/SipAHFGtBl","6/29/2026, 6:57:45 AM",6/29/2026,6:57:45 AM,"6/29/2026, 7:00:29 AM",6/29/2026,7:00:29 AM
2071548624308248976,elonmusk,"RT @XFreeze: SpaceX just launched 2 Falcon 9 rockets in 10 hours

Falcon 9 lifted off from California and delivered 24 more Starlink satell…","6/29/2026, 6:57:34 AM",6/29/2026,6:57:34 AM,"6/29/2026, 7:00:29 AM",6/29/2026,7:00:29 AM
2071548554921840788,elonmusk,Highest death count of any philosophy https://t.co/mdlVktiU73,"6/29/2026, 6:57:17 AM",6/29/2026,6:57:17 AM,"6/29/2026, 7:00:29 AM",6/29/2026,7:00:29 AM
2071542122184921221,elonmusk,"Nice work by the @Tesla_AI team!

The AI3 computer only has ~15% of the effective memory bandwidth of AI4, so this was a tough challenge. https://t.co/UvngWxzIvC","6/29/2026, 6:31:43 AM",6/29/2026,6:31:43 AM,"6/29/2026, 6:35:27 AM",6/29/2026,6:35:27 AM
2071541423761994120,elonmusk,"RT @elonmusk: @stevenmarkryan Neuralink is needed to solve the super low &amp; lossy output bandwidth of humans. 

Our input bandwidth, thanks…","6/29/2026, 6:28:57 AM",6/29/2026,6:28:57 AM,"6/29/2026, 6:30:33 AM",6/29/2026,6:30:33 AM
2071538306039357838,elonmusk,Tesla FSD v14 Lite is rolling out to customers with our AI3 hardware https://t.co/Th0yMQq2Mq,"6/29/2026, 6:16:34 AM",6/29/2026,6:16:34 AM,"6/29/2026, 6:20:29 AM",6/29/2026,6:20:29 AM
2071537575248949303,elonmusk,Grok Build daily updates https://t.co/8zcOB0wqYR,"6/29/2026, 6:13:39 AM",6/29/2026,6:13:39 AM,"6/29/2026, 6:15:26 AM",6/29/2026,6:15:26 AM
2071536409811300853,elonmusk,"RT @elonmusk: @ryanwang In some cases, where we don’t have access to the source code, eg network switch software, we are also decompiling a…","6/29/2026, 6:09:02 AM",6/29/2026,6:09:02 AM,"6/29/2026, 6:10:34 AM",6/29/2026,6:10:34 AM
2071534591395999825,elonmusk,RT @aegeantic: Today I was walking around in Sausalito and asking @grok voice how much apartments around me cost to rent and it was truly a…,"6/29/2026, 6:01:48 AM",6/29/2026,6:01:48 AM,"6/29/2026, 6:05:27 AM",6/29/2026,6:05:27 AM
2071422326055342243,elonmusk,"RT @jonatanpallesen: If they genuinely think that the USAID cuts have caused the deaths of hundreds of thousands, or millions, shouldn't th…","6/28/2026, 10:35:42 PM",6/28/2026,10:35:42 PM,"6/28/2026, 10:36:14 PM",6/28/2026,10:36:14 PM
2071421174576218254,elonmusk,"RT @aaronburnett: Looking forward to 1M humans on Mars. It’s THE milestone, imo.","6/28/2026, 10:31:07 PM",6/28/2026,10:31:07 PM,"6/28/2026, 10:35:39 PM",6/28/2026,10:35:39 PM
2071420290702127225,elonmusk,Interesting https://t.co/2cA5UXwJyd,"6/28/2026, 10:27:37 PM",6/28/2026,10:27:37 PM,"6/28/2026, 10:30:31 PM",6/28/2026,10:30:31 PM
2071420176348615091,elonmusk,RT @SpaceX: Watch Falcon 9 launch the @SiriusXM SXM-11 mission to orbit https://t.co/DqCgyTsEny,"6/28/2026, 10:27:09 PM",6/28/2026,10:27:09 PM,"6/28/2026, 10:30:31 PM",6/28/2026,10:30:31 PM
2071420142756548901,elonmusk,Extremely troubling https://t.co/Q1oycsMAL6,"6/28/2026, 10:27:01 PM",6/28/2026,10:27:01 PM,"6/28/2026, 10:30:31 PM",6/28/2026,10:30:31 PM
2071414809606717905,elonmusk,"RT @voidedintern: Elon Musk reveals the moment his son Saxon left an entire sushi restaurant speechless

""I was living in L.A., and I took…","6/28/2026, 10:05:50 PM",6/28/2026,10:05:50 PM,"6/28/2026, 10:10:28 PM",6/28/2026,10:10:28 PM
2071414148202725642,elonmusk,"RT @nypost: Today’s cover: George Soros and son Alex have funneled staggering $103M into midterms so far, on track to shatter spending reco…","6/28/2026, 10:03:12 PM",6/28/2026,10:03:12 PM,"6/28/2026, 10:05:18 PM",6/28/2026,10:05:18 PM
2071413838818230274,elonmusk,"RT @WEschenbach: Here's one of Michael Crichton's very finest quotes, especially applicable to climate ""science"":

""I want to pause here an…","6/28/2026, 10:01:58 PM",6/28/2026,10:01:58 PM,"6/28/2026, 10:05:18 PM",6/28/2026,10:05:18 PM
2071394667644481636,elonmusk,RT @WilliamShatner: @MelBrooks 🎂🎉🎁🎈🪅🎊💯‼️,"6/28/2026, 8:45:48 PM",6/28/2026,8:45:48 PM,"6/28/2026, 8:46:14 PM",6/28/2026,8:46:14 PM
2071386334267068637,elonmusk,"RT @DimaZeniuk: Elon Musk sitting by the Model 3 production line in 2017 on his birthday

Never give up 🙌 https://t.co/CY0gpEDdtx","6/28/2026, 8:12:41 PM",6/28/2026,8:12:41 PM,"6/28/2026, 8:15:44 PM",6/28/2026,8:15:44 PM
2071386109058204088,elonmusk,"RT @Grummz: Happy Birthday to Elon Musk.

Thank you for buying Twitter. It saved free speech.","6/28/2026, 8:11:47 PM",6/28/2026,8:11:47 PM,"6/28/2026, 8:15:44 PM",6/28/2026,8:15:44 PM
2071382002016645307,elonmusk,True https://t.co/lTT1C8L3DZ,"6/28/2026, 7:55:28 PM",6/28/2026,7:55:28 PM,"6/28/2026, 7:55:42 PM",6/28/2026,7:55:42 PM
2071381952351830348,elonmusk,"RT @PeterDiamandis: Andrew Carnegie spent a fortune building 2,500 free libraries so a poor kid could read what a rich one read. We are fin…","6/28/2026, 7:55:16 PM",6/28/2026,7:55:16 PM,"6/28/2026, 7:55:42 PM",6/28/2026,7:55:42 PM
2071379837655113781,elonmusk,"RT @wil_da_beast630: This is almost 500% of the amount libs keep saying would ""stop world hunger.""

Wot did she accomplish?","6/28/2026, 7:46:52 PM",6/28/2026,7:46:52 PM,"6/28/2026, 7:50:20 PM",6/28/2026,7:50:20 PM
2071367280282243261,elonmusk,"RT @JonErlichman: Elon Musk turns 55 today.

Here are 55 milestones.

Age 54: world's first trillionaire
Age 54: takes SpaceX public
Age 54…","6/28/2026, 6:56:58 PM",6/28/2026,6:56:58 PM,"6/28/2026, 7:00:24 PM",6/28/2026,7:00:24 PM
2071366974043537458,elonmusk,"Exactly. 

And they cannot cite a single name of someone who died out of the “millions” they falsely claim have died. Not a single name! https://t.co/UoAipkeTX1","6/28/2026, 6:55:45 PM",6/28/2026,6:55:45 PM,"6/28/2026, 7:00:24 PM",6/28/2026,7:00:24 PM
2071366252874899557,elonmusk,RT @KatieMiller: Tell me more about billionaires buying our elections.,"6/28/2026, 6:52:53 PM",6/28/2026,6:52:53 PM,"6/28/2026, 6:55:24 PM",6/28/2026,6:55:24 PM
2071347847770046671,elonmusk,This is what people want to see https://t.co/vfwhZfYt0j,"6/28/2026, 5:39:45 PM",6/28/2026,5:39:45 PM,"6/28/2026, 5:40:23 PM",6/28/2026,5:40:23 PM
2071347623785869782,elonmusk,"RT @mayemusk: Happy birthday to my wonderful son. @elonmusk has given me 55 years of joy. 
It’s so much fun to celebrate with family and fr…","6/28/2026, 5:38:51 PM",6/28/2026,5:38:51 PM,"6/28/2026, 5:40:23 PM",6/28/2026,5:40:23 PM
2071328143592636606,elonmusk,"RT @brivael: Après avoir vu Elon répondre au Programme alimentaire mondial de l'ONU qui lui réclamait 6 milliards pour ""résoudre la faim da…","6/28/2026, 4:21:27 PM",6/28/2026,4:21:27 PM,"6/28/2026, 4:25:20 PM",6/28/2026,4:25:20 PM
2071184354756477041,elonmusk,"Grok 4.5, based on our 1.5T V9 foundation model, with Cursor data added in supplemental training, is now in private beta at SpaceX &amp; Tesla. Early evals show performance close to, perhaps exceeding Opus. 

RL is continuing to significantly improve the model, and the Grok Build","6/28/2026, 6:50:05 AM",6/28/2026,6:50:05 AM,"6/28/2026, 6:50:17 AM",6/28/2026,6:50:17 AM
2071168922557255999,elonmusk,"RT @teslaownersSV: ""To anyone I have offended, I just want to say I reinvented electric cars and I am sending people to Mars on a Rocketshi…","6/28/2026, 5:48:46 AM",6/28/2026,5:48:46 AM,"6/28/2026, 5:50:20 AM",6/28/2026,5:50:20 AM
2071143049892344241,elonmusk,"RT @SydSteyerhart: Everyone tells me that Elon Musk is a fascist because he could ""solve world hunger"" for a mere 3 billion dollars, but Ma…","6/28/2026, 4:05:57 AM",6/28/2026,4:05:57 AM,"6/28/2026, 4:10:18 AM",6/28/2026,4:10:18 AM
2071118786791633031,elonmusk,"RT @tetsuoai: 🎂 Happy birthday, @elonmusk. Humankind's guardian Angel.

&gt;be Elon Musk
&gt;richest man alive
&gt;could buy anything and sun his Ba…","6/28/2026, 2:29:32 AM",6/28/2026,2:29:32 AM,"6/28/2026, 2:30:20 AM",6/28/2026,2:30:20 AM
2071118683406324015,elonmusk,"RT @XFreeze: Happy Birthday Elon 🎂

YOU are the love of humanity ❤️ https://t.co/pUdyAmaX02","6/28/2026, 2:29:08 AM",6/28/2026,2:29:08 AM,"6/28/2026, 2:30:20 AM",6/28/2026,2:30:20 AM
2071092912000246106,elonmusk,"RT @XFreeze: xAI models now support Zero Data Retention (ZDR) on OpenRouter

Developers can now use:
• Grok 4.3
• Grok 4.20
• Grok Build 0.…","6/28/2026, 12:46:43 AM",6/28/2026,12:46:43 AM,"6/28/2026, 12:50:17 AM",6/28/2026,12:50:17 AM
2071090446810689926,elonmusk,"RT @rauchg: Grok Imagine Video has become the clear leader in @vercel AI Gateway, now amounting to ~50% of videos generated by developers 🤯…","6/28/2026, 12:36:56 AM",6/28/2026,12:36:56 AM,"6/28/2026, 12:40:22 AM",6/28/2026,12:40:22 AM
2071058920270098711,elonmusk,RT @amuse: https://t.co/D5j6RDtURk,"6/27/2026, 10:31:39 PM",6/27/2026,10:31:39 PM,"6/27/2026, 10:35:17 PM",6/27/2026,10:35:17 PM
2071058600467013833,elonmusk,"RT @MostlyPeaceful: 2 year old girl raped and murdered by a migrant

This is the moderate response https://t.co/YxFndlvSaX","6/27/2026, 10:30:23 PM",6/27/2026,10:30:23 PM,"6/27/2026, 10:30:40 PM",6/27/2026,10:30:40 PM
2071058468350591430,elonmusk,Good point https://t.co/rMfL3FNveN,"6/27/2026, 10:29:51 PM",6/27/2026,10:29:51 PM,"6/27/2026, 10:30:18 PM",6/27/2026,10:30:18 PM
2071058165651984800,elonmusk,Yes https://t.co/kJkraM7Lsm,"6/27/2026, 10:28:39 PM",6/27/2026,10:28:39 PM,"6/27/2026, 10:30:18 PM",6/27/2026,10:30:18 PM
2070868415330554086,elonmusk,RT @RupertLowe10: It has now reached the point where I truly believe that public officials and politicians who continue to knowingly import…,"6/27/2026, 9:54:39 AM",6/27/2026,9:54:39 AM,"6/27/2026, 9:55:19 AM",6/27/2026,9:55:19 AM
2070758365048062053,elonmusk,"RT @NormalGayPsych: I’m a gay man and I’m done staying silent.

I survived bullying, the coming-out wars, and actual hate for who I am. 

W…","6/27/2026, 2:37:21 AM",6/27/2026,2:37:21 AM,"6/27/2026, 2:40:14 AM",6/27/2026,2:40:14 AM
2070754611997368819,elonmusk,RT @YveK22: Mindestens vier Mädchen im Alter von 12 bis 14 Jahren wurden am vergangenen Samstagnachmittag in einem Schwimmbad in Schwäbisch…,"6/27/2026, 2:22:26 AM",6/27/2026,2:22:26 AM,"6/27/2026, 2:25:15 AM",6/27/2026,2:25:15 AM
2070753454050722122,elonmusk,"RT @YveK22: Heute vor fünf Jahren, am 26. Juni 2021 fand man in Wien am frühen Morgen ein totes Mädchen auf der Straße. Leonie war gerade e…","6/27/2026, 2:17:50 AM",6/27/2026,2:17:50 AM,"6/27/2026, 2:20:14 AM",6/27/2026,2:20:14 AM
2070752765358514284,elonmusk,Exactly https://t.co/JSe7J3cRQc,"6/27/2026, 2:15:06 AM",6/27/2026,2:15:06 AM,"6/27/2026, 2:15:19 AM",6/27/2026,2:15:19 AM
2070749097171251348,elonmusk,True https://t.co/ctIwhnSdph,"6/27/2026, 2:00:32 AM",6/27/2026,2:00:32 AM,"6/27/2026, 2:01:10 AM",6/27/2026,2:01:10 AM
2070749037905707261,elonmusk,So many such stories that were suppressed by the legacy mainstream media … https://t.co/ANMmvLtwEA,"6/27/2026, 2:00:17 AM",6/27/2026,2:00:17 AM,"6/27/2026, 2:01:10 AM",6/27/2026,2:01:10 AM
2070748103171539078,elonmusk,"RT @RupertLowe10: Restore Britain will abolish the entire asylum system.

Enough.","6/27/2026, 1:56:35 AM",6/27/2026,1:56:35 AM,"6/27/2026, 2:00:23 AM",6/27/2026,2:00:23 AM
2070748054752522397,elonmusk,"RT @lsanger: There are three reasons.

First, woke progressives (“intersectional activists”) constantly thirst for confirmation of their mo…","6/27/2026, 1:56:23 AM",6/27/2026,1:56:23 AM,"6/27/2026, 2:00:23 AM",6/27/2026,2:00:23 AM
2070747540837036411,elonmusk,"RT @libsoftiktok: Meet Chauntyll Allen, a school board member at @SPPS_News.

She wants to turn White Christian cemeteries into dog parks s…","6/27/2026, 1:54:21 AM",6/27/2026,1:54:21 AM,"6/27/2026, 1:55:15 AM",6/27/2026,1:55:15 AM
2070746705834979352,elonmusk,"RT @elonmusk: @GadSaad Disturbing that a doctor, someone whose career is supposed to be healing people, would commit mass murder","6/27/2026, 1:51:01 AM",6/27/2026,1:51:01 AM,"6/27/2026, 1:55:15 AM",6/27/2026,1:55:15 AM
2070743080953942263,elonmusk,https://t.co/yHQoqX2o4i,"6/27/2026, 1:36:37 AM",6/27/2026,1:36:37 AM,"6/27/2026, 1:40:18 AM",6/27/2026,1:40:18 AM
2070741750835257749,elonmusk,RT @gunnlaj: @GadSaad When you came to Iceland in early June 2025 we had not yet started to see many of the consequences of the 2024 push t…,"6/27/2026, 1:31:20 AM",6/27/2026,1:31:20 AM,"6/27/2026, 1:35:17 AM",6/27/2026,1:35:17 AM
2070741011358519325,elonmusk,"RT @XFreeze: For half a century, the 7.6 million pounds of thrust from the Saturn V was the absolute ceiling of human engineering

SpaceX i…","6/27/2026, 1:28:24 AM",6/27/2026,1:28:24 AM,"6/27/2026, 1:30:17 AM",6/27/2026,1:30:17 AM
2070740849651265862,elonmusk,"RT @BillMelugin_: 100% correct. When I was at the Del Rio, TX Haitian bridge camp in 2021, many of the Haitians told me they had been livin…","6/27/2026, 1:27:45 AM",6/27/2026,1:27:45 AM,"6/27/2026, 1:30:17 AM",6/27/2026,1:30:17 AM
2070735639331652005,elonmusk,"RT @ZubyMusic: I find this so interesting 14 years later... 

Such a good example of a maker vs a taker.","6/27/2026, 1:07:03 AM",6/27/2026,1:07:03 AM,"6/27/2026, 1:10:19 AM",6/27/2026,1:10:19 AM
2070734978259067262,elonmusk,https://t.co/mGQIGYtz5y,"6/27/2026, 1:04:25 AM",6/27/2026,1:04:25 AM,"6/27/2026, 1:05:24 AM",6/27/2026,1:05:24 AM
2070732805584330816,elonmusk,"RT @dvorstone: Women are not suitable for dealing with the amount of violence necessary to maintain civilization.

This is, again, because…","6/27/2026, 12:55:47 AM",6/27/2026,12:55:47 AM,"6/27/2026, 1:00:15 AM",6/27/2026,1:00:15 AM
2070728447937364331,elonmusk,https://t.co/YhFSclRfHE,"6/27/2026, 12:38:28 AM",6/27/2026,12:38:28 AM,"6/27/2026, 12:40:18 AM",6/27/2026,12:40:18 AM
2070723276398342559,elonmusk,"RT @paulg: Step 1: Invent a new extra-bad category of crime, like ""hate crime"" or ""terrorism"", with extra-harsh punishments.  

Step 2: Exp…","6/27/2026, 12:17:55 AM",6/27/2026,12:17:55 AM,"6/27/2026, 12:20:12 AM",6/27/2026,12:20:12 AM
2070716517998833986,elonmusk,"RT @Rothmus: “Capitalism is not a profit system, it is a profit and loss system, and the losses are more important than the profits.”
—Milt…","6/26/2026, 11:51:04 PM",6/26/2026,11:51:04 PM,"6/26/2026, 11:55:03 PM",6/26/2026,11:55:03 PM
2070709889849298958,elonmusk,🎯 https://t.co/6wK6qI5eDS,"6/26/2026, 11:24:44 PM",6/26/2026,11:24:44 PM,"6/26/2026, 11:25:03 PM",6/26/2026,11:25:03 PM
2070663267849265302,elonmusk,Madness https://t.co/hK4u27NkBk,"6/26/2026, 8:19:28 PM",6/26/2026,8:19:28 PM,"6/26/2026, 8:20:03 PM",6/26/2026,8:20:03 PM
2070653832787562502,elonmusk,Karma https://t.co/Mct93mEWrM,"6/26/2026, 7:41:59 PM",6/26/2026,7:41:59 PM,"6/26/2026, 7:45:03 PM",6/26/2026,7:45:03 PM
2070653633046389146,elonmusk,"RT @Geiger_Capital: If removing a few temporary migrants is ""ethnic cleansing"", then allowing tens of millions of migrants into a nation ag…","6/26/2026, 7:41:11 PM",6/26/2026,7:41:11 PM,"6/26/2026, 7:45:03 PM",6/26/2026,7:45:03 PM
2070652599012053372,elonmusk,Citizen Vigilante 2 will be even better https://t.co/rqMaDWJrV1,"6/26/2026, 7:37:05 PM",6/26/2026,7:37:05 PM,"6/26/2026, 7:40:03 PM",6/26/2026,7:40:03 PM
2070639166321557880,elonmusk,RT @brian_armstrong: Indeed how 🤯,"6/26/2026, 6:43:42 PM",6/26/2026,6:43:42 PM,"6/26/2026, 6:45:03 PM",6/26/2026,6:45:03 PM
2070632259581886577,elonmusk,"RT @ggreenwald: John Bolton once called for Edward Snowden's execution. He even fantasized how, saying Snowden ""ought to swing from a tall…","6/26/2026, 6:16:15 PM",6/26/2026,6:16:15 PM,"6/26/2026, 6:20:03 PM",6/26/2026,6:20:03 PM
2070631977317794151,elonmusk,RT @welt: In Deutschland ohne Freigabe – Elon Musk stellt ganzen Film von Uwe Boll bei X online https://t.co/gyz7M6l8B5 https://t.co/adh2K1…,"6/26/2026, 6:15:08 PM",6/26/2026,6:15:08 PM,"6/26/2026, 6:15:32 PM",6/26/2026,6:15:32 PM
2070627631460995282,elonmusk,Amazing 🤩 https://t.co/llmFz4d47S,"6/26/2026, 5:57:52 PM",6/26/2026,5:57:52 PM,"6/26/2026, 6:00:03 PM",6/26/2026,6:00:03 PM
